Formulation_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight,Route_of_administration_in_vitro,Batch_or_individual_or_barcoded_Barcoded,Batch_or_individual_or_barcoded_Individual,Cargo_type_mRNA,Cargo_type_pDNA,Cargo_type_siRNA,Model_type_A549,Model_type_BDMC,Model_type_BMDM,Model_type_HBEC_ALI,Model_type_HEK293T,Model_type_HeLa,Model_type_IGROV1,Model_type_Mouse,Model_type_RAW264p7
,,,Akinc_Michael_Amine_17_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_17,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_20_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_20,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_21_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_21,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_22_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_22,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_25_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_25,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_26_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_26,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_28_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_28,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_31_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_31,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_32_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_32,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_34_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_34,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_36_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_36,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_38_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_38,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_60_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_60,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_61_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_61,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_62_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_62,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_63_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_63,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_64_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_64,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_70_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_70,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_75_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_75,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_76_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_76,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_77_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_77,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_80_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_80,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_81_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_81,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_82_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_82,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_86_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_86,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_87_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_87,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_90_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_90,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_91_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_91,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_93_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_93,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_94_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_94,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_95_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_95,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_96_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_96,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_98_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_98,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_99_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_99,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_100_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_100,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_103_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_103,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_109_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_109,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_24_O18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_24,Akinc_Michael_O18,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_7_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_7,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_10_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_10,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_11_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_11,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_13_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_13,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_15_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_15,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_17_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_17,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_21_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_21,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_22_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_22,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_26_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_26,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_31_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_31,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_33_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_33,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_34_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_34,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_36_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_36,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_38_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_38,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_62_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_62,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_63_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_63,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_64_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_64,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_70_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_70,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_75_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_75,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_76_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_76,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_77_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_77,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_79_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_79,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_80_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_80,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_81_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_81,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_90_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_90,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_109_N12,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,1.0,max,Individual,FFL silencing,Akinc_Michael,,,,,,,,,,Lipidoid_only,,,,,Akinc_Michael_Amine_109,Akinc_Michael_N12,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
