Formulation_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Delivery_target,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Source,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight,Delivery_target_dendritic_cell,Delivery_target_generic_cell,Delivery_target_macrophage,Delivery_target_lung_epithelium,Delivery_target_liver,Delivery_target_lung,Delivery_target_spleen,Delivery_target_muscle,Delivery_target_lymph_nodes,Delivery_target_body,Route_of_administration_in_vitro,Batch_or_individual_or_barcoded_Barcoded,Batch_or_individual_or_barcoded_Individual,Cargo_type_mRNA,Cargo_type_pDNA,Cargo_type_siRNA,Model_type_A549,Model_type_BDMC,Model_type_BMDM,Model_type_HBEC_ALI,Model_type_HEK293T,Model_type_HeLa,Model_type_IGROV1,Model_type_Mouse,Model_type_RAW264p7,Purity_Crude,Purity_Pure,Mix_type_Hand,Mix_type_Microfluidic,Target_or_delivered_gene_FFL,Target_or_delivered_gene_FVII,Target_or_delivered_gene_GFP,Target_or_delivered_gene_Peptide_barcode,Target_or_delivered_gene_hEPO,Value_name_Discretized_luminescence,Value_name_FFLsilencing,Value_name_FVIIsilencing,Value_name_GFPdelivery,Value_name_Luminescence,Value_name_Peptideabundance,Value_name_hEPO,Value_name_logluminescence,Value_name_log_luminescence,Value_name_luminescence
,,,Akinc_Michael_Amine_98_N16,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_98,Akinc_Michael_N16,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_99_N16,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_99,Akinc_Michael_N16,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_109_N16,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_109,Akinc_Michael_N16,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_24_N16,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_24,Akinc_Michael_N16,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_1_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_1,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_6_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_6,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_7_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_7,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_10_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_10,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_11_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_11,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_13_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_13,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_15_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_15,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_17_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_17,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_20_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_20,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_21_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_21,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_22_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_22,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_25_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_25,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_26_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_26,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_28_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_28,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_31_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_31,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_32_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_32,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_33_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_33,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_34_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_34,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_36_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_36,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_38_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_38,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_60_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_60,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_61_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_61,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_62_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_62,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_63_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_63,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_76_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_76,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_77_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_77,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_79_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_79,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_80_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_80,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_81_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_81,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_82_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_82,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_86_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_86,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_87_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_87,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_90_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_90,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_91_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_91,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Akinc_Michael_Amine_93_N18,Akinc_Michael,Akinc_Michael_addition,Hand,siRNA,akinc,HeLa,FFL,generic_cell,1.0,max,Individual,FFL silencing,Akinc_Michael,external,,,,,,,,,,Lipidoid_only,,,,,,Akinc_Michael_Amine_93,Akinc_Michael_N18,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
